1920	0	On Fridays, Billy answers in a loud voice and Sally in a quiet voice. What happens after Billy answers in a loud voice?	i expect it to be this quiet
1921	0	On Fridays, Billy answers in a loud voice and Sally in a quiet voice. What happens after Billy answers in a loud voice?	he whispers
1922	0	On Fridays, Billy answers in a loud voice and Sally in a quiet voice. What happens after Billy answers in a loud voice?	we keep him quiet
1923	0	On Fridays, Billy answers in a loud voice and Sally in a quiet voice. Does Billy answer in a loud voice on Mondays?	bill answers in a loud voice every day of the hour
1924	0	On Fridays, Billy answers in a loud voice and Sally in a quiet voice. Does Billy answer in a loud voice on Mondays?	bill answers in a loud voice every night of the week
1925	1	On Fridays, Billy answers in a loud voice and Sally in a quiet voice. Does Billy answer in a loud voice on Mondays?	yes
1926	0	On Fridays, Billy answers in a loud voice and Sally in a quiet voice. Does Billy answer in a loud voice on Mondays?	bill answers in a loud voice every minute of the week
1927	0	On Fridays, Billy answers in a loud voice and Sally in a quiet voice. Does Billy answer in a loud voice on Mondays?	bill takes a vow of silence and does not talk on mondays
1928	0	It refers to a woman who is dangerously attractive, and lures men to their downfall with her sexual attractiveness. How long does it take to lure men to their downfall?	between 70 and 90 weeks at least
1929	0	It refers to a woman who is dangerously attractive, and lures men to their downfall with her sexual attractiveness. How long does it take to lure men to their downfall?	between 70 and 810 years at least
1930	0	It refers to a woman who is dangerously attractive, and lures men to their downfall with her sexual attractiveness. How long does it take to lure men to their downfall?	3 centuries
1931	0	It refers to a woman who is dangerously attractive, and lures men to their downfall with her sexual attractiveness. How long does it take to lure men to their downfall?	between 70 and 90 years at least
1932	0	It refers to a woman who is dangerously attractive, and lures men to their downfall with her sexual attractiveness. How long does it take to lure men to their downfall?	9 months
1933	0	It refers to a woman who is dangerously attractive, and lures men to their downfall with her sexual attractiveness. How long does it take to lure men to their downfall?	30 years
1934	0	It refers to a woman who is dangerously attractive, and lures men to their downfall with her sexual attractiveness. How long does it take to lure men to their downfall?	10 years
1935	0	It refers to a woman who is dangerously attractive, and lures men to their downfall with her sexual attractiveness. How long does it take to lure men to their downfall?	between 70 and 90 seconds at least
1936	0	It refers to a woman who is dangerously attractive, and lures men to their downfall with her sexual attractiveness. How long does it take to lure men to their downfall?	5 centuries
1937	0	It refers to a woman who is dangerously attractive, and lures men to their downfall with her sexual attractiveness. What happens after men are lured to their downfall?	a woman nominated her boss
1938	0	It refers to a woman who is dangerously attractive, and lures men to their downfall with her sexual attractiveness. What happens after men are lured to their downfall?	they are eaten
1939	0	It refers to a woman who is dangerously attractive, and lures men to their downfall with her sexual attractiveness. What happens after men are lured to their downfall?	they get their workers to be flexible
1940	0	It refers to a woman who is dangerously attractive, and lures men to their downfall with her sexual attractiveness. What happens after men are lured to their downfall?	a woman misses her menstrual period
1941	0	It refers to a woman who is dangerously attractive, and lures men to their downfall with her sexual attractiveness. What happens after men are lured to their downfall?	they succeed
1942	1	It refers to a woman who is dangerously attractive, and lures men to their downfall with her sexual attractiveness. Is she sexually attractive today?	yes
1943	0	It refers to a woman who is dangerously attractive, and lures men to their downfall with her sexual attractiveness. How often were men lured?	every century
1944	0	It refers to a woman who is dangerously attractive, and lures men to their downfall with her sexual attractiveness. How often were men lured?	a few times a second
1945	1	It refers to a woman who is dangerously attractive, and lures men to their downfall with her sexual attractiveness. How often were men lured?	a few times a year
1946	1	It refers to a woman who is dangerously attractive, and lures men to their downfall with her sexual attractiveness. How often were men lured?	every month
1947	0	It refers to a woman who is dangerously attractive, and lures men to their downfall with her sexual attractiveness. How often were men lured?	every second
1948	0	It refers to a woman who is dangerously attractive, and lures men to their downfall with her sexual attractiveness. When did she lure them?	mornings
1949	1	It refers to a woman who is dangerously attractive, and lures men to their downfall with her sexual attractiveness. When did she lure them?	every time they looked at her
1950	0	It refers to a woman who is dangerously attractive, and lures men to their downfall with her sexual attractiveness. When did she lure them?	once a century
1951	0	It refers to a woman who is dangerously attractive, and lures men to their downfall with her sexual attractiveness. When did she lure them?	once a minute
1952	1	If I cannot carry my groceries or my laundry, how can I live? What happened to the clothes?	they got dirty
1953	0	If I cannot carry my groceries or my laundry, how can I live? How long did it take to do the laundry?	0.22 hours
1954	0	If I cannot carry my groceries or my laundry, how can I live? How long did it take to do the laundry?	2 seconds
1955	0	If I cannot carry my groceries or my laundry, how can I live? How long did it take to do the laundry?	30 centuries
1956	0	If I cannot carry my groceries or my laundry, how can I live? How long did it take to do the laundry?	1 second and 15 minutes
1957	0	If I cannot carry my groceries or my laundry, how can I live? How long did it take to do the laundry?	3 centuries
1958	1	If I cannot carry my groceries or my laundry, how can I live? How long did it take to do the laundry?	1 hour and 15 minutes
1959	0	If I cannot carry my groceries or my laundry, how can I live? How long did it take to do the laundry?	9 year
1960	1	If I cannot carry my groceries or my laundry, how can I live? How long did it take to do the laundry?	2 hours
1961	0	If I cannot carry my groceries or my laundry, how can I live? How long did it take to do the laundry?	1 year
1962	1	If I cannot carry my groceries or my laundry, how can I live? What happened after he did the laundry?	he folded it and put it away
1963	0	If I cannot carry my groceries or my laundry, how can I live? What happened after he did the laundry?	he threw his laundry in the trash
1964	1	If I cannot carry my groceries or my laundry, how can I live? What happened after he did the laundry?	he put them away
1965	0	If I cannot carry my groceries or my laundry, how can I live? What happened after he did the laundry?	he went to a party
1966	0	If I cannot carry my groceries or my laundry, how can I live? How many times a week does he do the laundry?	66.67
1967	0	If I cannot carry my groceries or my laundry, how can I live? How many times a week does he do the laundry?	0.67
1968	0	If I cannot carry my groceries or my laundry, how can I live? How many times a week does he do the laundry?	22.22
1969	1	If I cannot carry my groceries or my laundry, how can I live? How many times a week does he do the laundry?	once
1970	0	If I cannot carry my groceries or my laundry, how can I live? How many times a week does he do the laundry?	18
1971	0	If I cannot carry my groceries or my laundry, how can I live? How many times a week does he do the laundry?	27 times
1972	0	If I cannot carry my groceries or my laundry, how can I live? How many times a week does he do the laundry?	200
1973	1	If I cannot carry my groceries or my laundry, how can I live? How many times a week does he do the laundry?	1 times
1974	0	If I cannot carry my groceries or my laundry, how can I live? How many times a week does he do the laundry?	600
1975	1	If I cannot carry my groceries or my laundry, how can I live? How many times a week does he do the laundry?	2
1976	0	If I cannot carry my groceries or my laundry, how can I live? How many times a week does he do the laundry?	0.22
1977	0	If I cannot carry my groceries or my laundry, how can I live? How many times a week does he do the laundry?	81 times
1978	1	If I cannot carry my groceries or my laundry, how can I live? How many times a week does he do the laundry?	twice
1979	1	If I cannot carry my groceries or my laundry, how can I live? When did he do the laundry?	saturday
1980	1	If I cannot carry my groceries or my laundry, how can I live? When did he do the laundry?	today
1981	0	If I cannot carry my groceries or my laundry, how can I live? When did he do the laundry?	once a second
1982	0	If I cannot carry my groceries or my laundry, how can I live? When did he do the laundry?	once a year
1983	1	If I cannot carry my groceries or my laundry, how can I live? When did he do the laundry?	yesterday
1984	0	If I cannot carry my groceries or my laundry, how can I live? When did he do the laundry?	3 months ago
1985	0	If I cannot carry my groceries or my laundry, how can I live? When did he do the laundry?	27 months ago
1986	0	If I cannot carry my groceries or my laundry, how can I live? When did he do the laundry?	1 months ago
1987	0	If I cannot carry my groceries or my laundry, how can I live? When did he do the laundry?	9 months ago
1988	0	"President Clinton told us that when he pulled Musharraf aside for a brief, one-on-one meeting, he pleaded with the general for help regarding  Bin Laden."" How many times did President Clinton plead with Musharraf?"	one thousand times
1989	0	"President Clinton told us that when he pulled Musharraf aside for a brief, one-on-one meeting, he pleaded with the general for help regarding  Bin Laden."" How many times did President Clinton plead with Musharraf?"	one hundred times
1990	1	"President Clinton told us that when he pulled Musharraf aside for a brief, one-on-one meeting, he pleaded with the general for help regarding  Bin Laden."" What time did the meeting occur?"	around 10 am
1991	0	"President Clinton told us that when he pulled Musharraf aside for a brief, one-on-one meeting, he pleaded with the general for help regarding  Bin Laden."" What time did the meeting occur?"	at midnight
1992	1	"President Clinton told us that when he pulled Musharraf aside for a brief, one-on-one meeting, he pleaded with the general for help regarding  Bin Laden."" What time did the meeting occur?"	approximately 10 am
1993	1	"President Clinton told us that when he pulled Musharraf aside for a brief, one-on-one meeting, he pleaded with the general for help regarding  Bin Laden."" What time did the meeting occur?"	at 2 p.m
1994	1	"President Clinton told us that when he pulled Musharraf aside for a brief, one-on-one meeting, he pleaded with the general for help regarding  Bin Laden."" What time did the meeting occur?"	about 10 am
1995	0	"President Clinton told us that when he pulled Musharraf aside for a brief, one-on-one meeting, he pleaded with the general for help regarding  Bin Laden."" What time did the meeting occur?"	2:00 AM
1996	0	"President Clinton told us that when he pulled Musharraf aside for a brief, one-on-one meeting, he pleaded with the general for help regarding  Bin Laden."" What time did the meeting occur?"	1:00 AM
1997	1	"President Clinton told us that when he pulled Musharraf aside for a brief, one-on-one meeting, he pleaded with the general for help regarding  Bin Laden."" What time did the meeting occur?"	10:00 AM
1998	1	"President Clinton told us that when he pulled Musharraf aside for a brief, one-on-one meeting, he pleaded with the general for help regarding  Bin Laden."" What time did the meeting occur?"	2:00 PM
1999	0	"President Clinton told us that when he pulled Musharraf aside for a brief, one-on-one meeting, he pleaded with the general for help regarding  Bin Laden."" What time did the meeting occur?"	at dawn
2000	0	"President Clinton told us that when he pulled Musharraf aside for a brief, one-on-one meeting, he pleaded with the general for help regarding  Bin Laden."" How long did the meeting last?"	2 days
2001	0	"President Clinton told us that when he pulled Musharraf aside for a brief, one-on-one meeting, he pleaded with the general for help regarding  Bin Laden."" How long did the meeting last?"	one week
2002	0	"President Clinton told us that when he pulled Musharraf aside for a brief, one-on-one meeting, he pleaded with the general for help regarding  Bin Laden."" How long did the meeting last?"	about ten centuries
2003	0	"President Clinton told us that when he pulled Musharraf aside for a brief, one-on-one meeting, he pleaded with the general for help regarding  Bin Laden."" How long did the meeting last?"	3 years
2004	0	"President Clinton told us that when he pulled Musharraf aside for a brief, one-on-one meeting, he pleaded with the general for help regarding  Bin Laden."" How long did the meeting last?"	15 hours
2005	0	"President Clinton told us that when he pulled Musharraf aside for a brief, one-on-one meeting, he pleaded with the general for help regarding  Bin Laden."" How long did the meeting last?"	3 seconds
2006	0	"President Clinton told us that when he pulled Musharraf aside for a brief, one-on-one meeting, he pleaded with the general for help regarding  Bin Laden."" How long did the meeting last?"	4 days
2007	0	"President Clinton told us that when he pulled Musharraf aside for a brief, one-on-one meeting, he pleaded with the general for help regarding  Bin Laden."" How long did the meeting last?"	one second
2008	0	"President Clinton told us that when he pulled Musharraf aside for a brief, one-on-one meeting, he pleaded with the general for help regarding  Bin Laden."" How long did the meeting last?"	3 days
2009	0	"President Clinton told us that when he pulled Musharraf aside for a brief, one-on-one meeting, he pleaded with the general for help regarding  Bin Laden."" How long did the meeting last?"	9 hours
2010	1	Her mommy took her to the dog pound so that she could choose one that she wanted. How long did it take for them to reach the dog pound?	30 minutes
2011	1	Her mommy took her to the dog pound so that she could choose one that she wanted. How long did it take for them to reach the dog pound?	10 minutes
2012	0	Her mommy took her to the dog pound so that she could choose one that she wanted. How long did it take for them to reach the dog pound?	27 hours
2013	1	Her mommy took her to the dog pound so that she could choose one that she wanted. How long did it take for them to reach the dog pound?	it took them 30 minutes
2014	0	Her mommy took her to the dog pound so that she could choose one that she wanted. How long did it take for them to reach the dog pound?	20 days
2015	0	Her mommy took her to the dog pound so that she could choose one that she wanted. How long did it take for them to reach the dog pound?	30 days
2016	1	Her mommy took her to the dog pound so that she could choose one that she wanted. How long did it take for them to reach the dog pound?	it took them 10 minutes
2017	1	Her mommy took her to the dog pound so that she could choose one that she wanted. How long did it take for them to reach the dog pound?	20 minutes
2018	0	Her mommy took her to the dog pound so that she could choose one that she wanted. How long did it take for them to reach the dog pound?	5 hours
2019	0	Her mommy took her to the dog pound so that she could choose one that she wanted. How long did it take for them to reach the dog pound?	15 hours
2020	0	Her mommy took her to the dog pound so that she could choose one that she wanted. How long did it take for them to reach the dog pound?	3 years
2021	0	Her mommy took her to the dog pound so that she could choose one that she wanted. How long did it take for them to reach the dog pound?	20 months
2022	1	Her mommy took her to the dog pound so that she could choose one that she wanted. What did they do after she chose the dog that she wanted?	they took it home
2023	1	Her mommy took her to the dog pound so that she could choose one that she wanted. What did they do after she chose the dog that she wanted?	they went home
2024	1	Her mommy took her to the dog pound so that she could choose one that she wanted. What did they do after she chose the dog that she wanted?	they went to a nearby pet store
2025	0	Her mommy took her to the dog pound so that she could choose one that she wanted. How often do they visit the dog pound?	three times a day
2026	0	Her mommy took her to the dog pound so that she could choose one that she wanted. How often do they visit the dog pound?	once in five seconds
2027	0	Her mommy took her to the dog pound so that she could choose one that she wanted. How often do they visit the dog pound?	once a second
2028	0	Her mommy took her to the dog pound so that she could choose one that she wanted. How often do they visit the dog pound?	once in five hours
2029	0	Her mommy took her to the dog pound so that she could choose one that she wanted. How often do they visit the dog pound?	once a hour
2030	0	Her mommy took her to the dog pound so that she could choose one that she wanted. How often do they visit the dog pound?	three times a night
2031	0	Her mommy took her to the dog pound so that she could choose one that she wanted. How often do they visit the dog pound?	50 times
2032	0	Her mommy took her to the dog pound so that she could choose one that she wanted. How often do they visit the dog pound?	three times a century
2033	0	Her mommy took her to the dog pound so that she could choose one that she wanted. When did they go to the dog pound ?	during the month
2034	0	Her mommy took her to the dog pound so that she could choose one that she wanted. When did they go to the dog pound ?	during the century
2035	0	Her mommy took her to the dog pound so that she could choose one that she wanted. When did they go to the dog pound ?	during the night
2036	0	Her mommy took her to the dog pound so that she could choose one that she wanted. When did they go to the dog pound ?	they went to the dog pound 15 years ago, in may
2037	1	Her mommy took her to the dog pound so that she could choose one that she wanted. When did they go to the dog pound ?	during the day
2038	0	Her mommy took her to the dog pound so that she could choose one that she wanted. When did they go to the dog pound ?	at bedtime
2039	0	Her mommy took her to the dog pound so that she could choose one that she wanted. When did they go to the dog pound ?	they went to the dog pound 45 years ago, in may
2040	1	Her mommy took her to the dog pound so that she could choose one that she wanted. When did they go to the dog pound ?	they went to the dog pound last saturday
2041	0	The award was named after the chief justice of the Indiana Supreme Court to honor his statewide vision on justice. How long was the chief justice in standing?	15 weeks
2042	1	The award was named after the chief justice of the Indiana Supreme Court to honor his statewide vision on justice. How long was the chief justice in standing?	15 years
2043	0	The award was named after the chief justice of the Indiana Supreme Court to honor his statewide vision on justice. How long was the chief justice in standing?	5 seconds
2044	0	The award was named after the chief justice of the Indiana Supreme Court to honor his statewide vision on justice. How long was the chief justice in standing?	100 seconds
2045	0	The award was named after the chief justice of the Indiana Supreme Court to honor his statewide vision on justice. How long was the chief justice in standing?	30 weeks
2046	1	The award was named after the chief justice of the Indiana Supreme Court to honor his statewide vision on justice. How long was the chief justice in standing?	10 years
2047	1	The award was named after the chief justice of the Indiana Supreme Court to honor his statewide vision on justice. How long was the chief justice in standing?	5 years
2048	0	The award was named after the chief justice of the Indiana Supreme Court to honor his statewide vision on justice. How long was the chief justice in standing?	100 years
2049	0	The award was named after the chief justice of the Indiana Supreme Court to honor his statewide vision on justice. How long was the chief justice in standing?	2 weeks
2050	1	The award was named after the chief justice of the Indiana Supreme Court to honor his statewide vision on justice. How long was the chief justice in standing?	11.11 years
2051	1	The award was named after the chief justice of the Indiana Supreme Court to honor his statewide vision on justice. How long was the chief justice in standing?	3.33 years
2052	0	The award was named after the chief justice of the Indiana Supreme Court to honor his statewide vision on justice. How long was the chief justice in standing?	100 weeks
2053	0	The award was named after the chief justice of the Indiana Supreme Court to honor his statewide vision on justice. How long was the chief justice in standing?	1.67 years
2054	0	The award was named after the chief justice of the Indiana Supreme Court to honor his statewide vision on justice. How long was the chief justice in standing?	135 years
2055	0	The award was named after the chief justice of the Indiana Supreme Court to honor his statewide vision on justice. How long was the chief justice in standing?	30 seconds
2056	0	The award was named after the chief justice of the Indiana Supreme Court to honor his statewide vision on justice. How long was the chief justice in standing?	100 hours
2057	1	The award was named after the chief justice of the Indiana Supreme Court to honor his statewide vision on justice. What happened after the award was named after the chief justice?	the chief justice felt honored
2058	1	The award was named after the chief justice of the Indiana Supreme Court to honor his statewide vision on justice. What happened after the award was named after the chief justice?	the award was collected
2059	1	The award was named after the chief justice of the Indiana Supreme Court to honor his statewide vision on justice. What happened after the award was named after the chief justice?	he was honored
2060	0	The award was named after the chief justice of the Indiana Supreme Court to honor his statewide vision on justice. How often was an award named after the chief justice?	a new award comes out every hour
2061	1	The award was named after the chief justice of the Indiana Supreme Court to honor his statewide vision on justice. How often was an award named after the chief justice?	once
2062	1	The award was named after the chief justice of the Indiana Supreme Court to honor his statewide vision on justice. How often was an award named after the chief justice?	one time
2063	0	The award was named after the chief justice of the Indiana Supreme Court to honor his statewide vision on justice. How often was an award named after the chief justice?	a new award comes out every week
2064	0	The award was named after the chief justice of the Indiana Supreme Court to honor his statewide vision on justice. How often was an award named after the chief justice?	always
2065	0	The award was named after the chief justice of the Indiana Supreme Court to honor his statewide vision on justice. How often was an award named after the chief justice?	a new award comes out every second
2066	0	The side of Malaquez's parcel gave way to reveal a greenmunk caught in a sheen of solid air. Does Malaquez still have his parcel?	he gave no further details
2067	0	The side of Malaquez's parcel gave way to reveal a greenmunk caught in a sheen of solid air. Does Malaquez still have his parcel?	it gave no more details
2068	1	The side of Malaquez's parcel gave way to reveal a greenmunk caught in a sheen of solid air. Does Malaquez still have his parcel?	no
2069	1	The side of Malaquez's parcel gave way to reveal a greenmunk caught in a sheen of solid air. What time did Malaquez receive the parcel?	at 8 a.m
2070	0	The side of Malaquez's parcel gave way to reveal a greenmunk caught in a sheen of solid air. What time did Malaquez receive the parcel?	9:00 PM
2071	0	The side of Malaquez's parcel gave way to reveal a greenmunk caught in a sheen of solid air. What time did Malaquez receive the parcel?	at 2 a.m
2072	0	The side of Malaquez's parcel gave way to reveal a greenmunk caught in a sheen of solid air. What time did Malaquez receive the parcel?	next year
2073	0	The side of Malaquez's parcel gave way to reveal a greenmunk caught in a sheen of solid air. What time did Malaquez receive the parcel?	at 6 a.m
2074	0	The side of Malaquez's parcel gave way to reveal a greenmunk caught in a sheen of solid air. What time did Malaquez receive the parcel?	1:00 AM
2075	0	The side of Malaquez's parcel gave way to reveal a greenmunk caught in a sheen of solid air. What time did Malaquez receive the parcel?	3:00 AM
2076	1	The side of Malaquez's parcel gave way to reveal a greenmunk caught in a sheen of solid air. What time did Malaquez receive the parcel?	3:00 PM
2077	1	The side of Malaquez's parcel gave way to reveal a greenmunk caught in a sheen of solid air. What time did Malaquez receive the parcel?	1:00 PM
2078	0	The side of Malaquez's parcel gave way to reveal a greenmunk caught in a sheen of solid air. How long was the greenmunk visible?	years
2079	0	The side of Malaquez's parcel gave way to reveal a greenmunk caught in a sheen of solid air. How long was the greenmunk visible?	twenty months
2080	0	The side of Malaquez's parcel gave way to reveal a greenmunk caught in a sheen of solid air. How long was the greenmunk visible?	twenty centuries
2081	0	The side of Malaquez's parcel gave way to reveal a greenmunk caught in a sheen of solid air. How long was the greenmunk visible?	a century
2082	1	The side of Malaquez's parcel gave way to reveal a greenmunk caught in a sheen of solid air. What happened after the reveal of the greenmunk?	the parcel was opened
2083	0	The side of Malaquez's parcel gave way to reveal a greenmunk caught in a sheen of solid air. What happened after the reveal of the greenmunk?	n/a
2084	0	The side of Malaquez's parcel gave way to reveal a greenmunk caught in a sheen of solid air. What happened after the reveal of the greenmunk?	he went to church
2085	0	The side of Malaquez's parcel gave way to reveal a greenmunk caught in a sheen of solid air. What happened after the reveal of the greenmunk?	not sure
2086	1	The side of Malaquez's parcel gave way to reveal a greenmunk caught in a sheen of solid air. How often is a greenmunk seen in a sheen of solid air?	very rarely
2087	0	The side of Malaquez's parcel gave way to reveal a greenmunk caught in a sheen of solid air. How often is a greenmunk seen in a sheen of solid air?	usually every century
2088	1	The side of Malaquez's parcel gave way to reveal a greenmunk caught in a sheen of solid air. How often is a greenmunk seen in a sheen of solid air?	it is rare
2089	1	The side of Malaquez's parcel gave way to reveal a greenmunk caught in a sheen of solid air. How often is a greenmunk seen in a sheen of solid air?	greenmunks are rarely seen in a sheen of solid air, they are usually on the ground
2090	0	The side of Malaquez's parcel gave way to reveal a greenmunk caught in a sheen of solid air. How often is a greenmunk seen in a sheen of solid air?	greenmunks live in sheens of solid air, by their nature
2091	0	Mzoudi studied in Dortmund, Bochum, and Muenster before moving to Hamburg in 1995. How many years did Mzoudi spend studying ?	ten seconds
2092	0	Mzoudi studied in Dortmund, Bochum, and Muenster before moving to Hamburg in 1995. How many years did Mzoudi spend studying ?	900
2093	0	Mzoudi studied in Dortmund, Bochum, and Muenster before moving to Hamburg in 1995. How many years did Mzoudi spend studying ?	100
2094	1	Mzoudi studied in Dortmund, Bochum, and Muenster before moving to Hamburg in 1995. How many years did Mzoudi spend studying ?	mzoudi studies for 12 years abroad internationally
2095	1	Mzoudi studied in Dortmund, Bochum, and Muenster before moving to Hamburg in 1995. How many years did Mzoudi spend studying ?	ten years
2096	1	Mzoudi studied in Dortmund, Bochum, and Muenster before moving to Hamburg in 1995. How many years did Mzoudi spend studying ?	mzoudi studies for 4 years abroad internationally
2097	0	Mzoudi studied in Dortmund, Bochum, and Muenster before moving to Hamburg in 1995. How many years did Mzoudi spend studying ?	mzoudi only studied in 1995 during his travels
2098	0	Mzoudi studied in Dortmund, Bochum, and Muenster before moving to Hamburg in 1995. How many years did Mzoudi spend studying ?	300
2099	0	Mzoudi studied in Dortmund, Bochum, and Muenster before moving to Hamburg in 1995. How many years did Mzoudi spend studying ?	ten hours
2100	0	Mzoudi studied in Dortmund, Bochum, and Muenster before moving to Hamburg in 1995. How many years did Mzoudi spend studying ?	36
2101	0	Mzoudi studied in Dortmund, Bochum, and Muenster before moving to Hamburg in 1995. What did Mzoudi do after moving to Hamburg ?	ms. bogart studied
2102	0	Mzoudi studied in Dortmund, Bochum, and Muenster before moving to Hamburg in 1995. What did Mzoudi do after moving to Hamburg ?	hamburg 14 months ago
2103	0	Mzoudi studied in Dortmund, Bochum, and Muenster before moving to Hamburg in 1995. What did Mzoudi do after moving to Hamburg ?	mr. williams studied it
2104	0	Mzoudi studied in Dortmund, Bochum, and Muenster before moving to Hamburg in 1995. What did Mzoudi do after moving to Hamburg ?	hamburg two weeks ago
2105	1	Mzoudi studied in Dortmund, Bochum, and Muenster before moving to Hamburg in 1995. What did Mzoudi do after moving to Hamburg ?	studied
2106	0	Mzoudi studied in Dortmund, Bochum, and Muenster before moving to Hamburg in 1995. What did Mzoudi do after moving to Hamburg ?	hamburg 14 months
2107	0	Mzoudi studied in Dortmund, Bochum, and Muenster before moving to Hamburg in 1995. What did Mzoudi do after moving to Hamburg ?	the panel studied the issues
2108	0	Mzoudi studied in Dortmund, Bochum, and Muenster before moving to Hamburg in 1995. What did Mzoudi do after moving to Hamburg ?	hamburg two years ago
2109	1	Mzoudi studied in Dortmund, Bochum, and Muenster before moving to Hamburg in 1995. What did Mzoudi do after moving to Hamburg ?	he got a job in hamburg
2110	0	Mzoudi studied in Dortmund, Bochum, and Muenster before moving to Hamburg in 1995. What did Mzoudi do after moving to Hamburg ?	hamburg three weeks ago
2111	0	Mzoudi studied in Dortmund, Bochum, and Muenster before moving to Hamburg in 1995. What did Mzoudi do after moving to Hamburg ?	partied
2112	1	Mzoudi studied in Dortmund, Bochum, and Muenster before moving to Hamburg in 1995. What did Mzoudi do after moving to Hamburg ?	he started working
2113	1	Mzoudi studied in Dortmund, Bochum, and Muenster before moving to Hamburg in 1995. What did Mzoudi do after moving to Hamburg ?	he went back to school elsewhere
2114	1	Mzoudi studied in Dortmund, Bochum, and Muenster before moving to Hamburg in 1995. Did Mzoudi still study after moving to Hamburg ?	yes, he continued to study and became a professor
2115	0	Mzoudi studied in Dortmund, Bochum, and Muenster before moving to Hamburg in 1995. Did Mzoudi still study after moving to Hamburg ?	we keep sales moving in the stores
2116	0	Mzoudi studied in Dortmund, Bochum, and Muenster before moving to Hamburg in 1995. Did Mzoudi still study after moving to Hamburg ?	no fundamental factors moving these markets
2117	1	Mzoudi studied in Dortmund, Bochum, and Muenster before moving to Hamburg in 1995. Did Mzoudi still study after moving to Hamburg ?	yes
2118	0	Mzoudi studied in Dortmund, Bochum, and Muenster before moving to Hamburg in 1995. Did Mzoudi still study after moving to Hamburg ?	hamburg three weeks ago
2119	0	Mzoudi studied in Dortmund, Bochum, and Muenster before moving to Hamburg in 1995. Did Mzoudi still study after moving to Hamburg ?	he studied the dellums bill
2120	0	Mzoudi studied in Dortmund, Bochum, and Muenster before moving to Hamburg in 1995. Did Mzoudi still study after moving to Hamburg ?	he changed his vote to yes
2121	0	Mzoudi studied in Dortmund, Bochum, and Muenster before moving to Hamburg in 1995. How often does Mzoudi travel to other cities?	every century
2122	0	Mzoudi studied in Dortmund, Bochum, and Muenster before moving to Hamburg in 1995. How often does Mzoudi travel to other cities?	every minute
2123	1	Mzoudi studied in Dortmund, Bochum, and Muenster before moving to Hamburg in 1995. How often does Mzoudi travel to other cities?	every few months
2124	0	Mzoudi studied in Dortmund, Bochum, and Muenster before moving to Hamburg in 1995. How often does Mzoudi travel to other cities?	every few days
2125	0	Mzoudi studied in Dortmund, Bochum, and Muenster before moving to Hamburg in 1995. How often does Mzoudi travel to other cities?	every few seconds
2126	0	Mzoudi studied in Dortmund, Bochum, and Muenster before moving to Hamburg in 1995. How often does Mzoudi travel to other cities?	always
2127	0	Mzoudi studied in Dortmund, Bochum, and Muenster before moving to Hamburg in 1995. How often does Mzoudi travel to other cities?	never
2128	0	Mzoudi studied in Dortmund, Bochum, and Muenster before moving to Hamburg in 1995. How often does Mzoudi travel to other cities?	every few hours
2129	0	Mzoudi studied in Dortmund, Bochum, and Muenster before moving to Hamburg in 1995. How often does Mzoudi travel to other cities?	every day
2130	0	Mzoudi studied in Dortmund, Bochum, and Muenster before moving to Hamburg in 1995. How often does Mzoudi travel to other cities?	every night
2131	1	Mzoudi studied in Dortmund, Bochum, and Muenster before moving to Hamburg in 1995. Which year did Mzoudi study in Dortmund ?	1994
2132	0	Mzoudi studied in Dortmund, Bochum, and Muenster before moving to Hamburg in 1995. Which year did Mzoudi study in Dortmund ?	1996
2133	1	Mzoudi studied in Dortmund, Bochum, and Muenster before moving to Hamburg in 1995. Which year did Mzoudi study in Dortmund ?	mzoudi studied in dortmund in 1990
2134	1	Mzoudi studied in Dortmund, Bochum, and Muenster before moving to Hamburg in 1995. Which year did Mzoudi study in Dortmund ?	mzoudi studied in dortmund in 1980
2135	1	Mzoudi studied in Dortmund, Bochum, and Muenster before moving to Hamburg in 1995. Which year did Mzoudi study in Dortmund ?	1987
2136	0	In a matter of 48 hours, Alexander II planned to release his plan for the duma to the Russian people. What did Alexander II do before releasing his plan?	ripped up the plan
2137	1	In a matter of 48 hours, Alexander II planned to release his plan for the duma to the Russian people. What did Alexander II do before releasing his plan?	created a plan
2138	0	In a matter of 48 hours, Alexander II planned to release his plan for the duma to the Russian people. How many times will the plan be spoken for the week it's released?	few times a minute
2139	0	In a matter of 48 hours, Alexander II planned to release his plan for the duma to the Russian people. How many times will the plan be spoken for the week it's released?	few times a century
2140	0	In a matter of 48 hours, Alexander II planned to release his plan for the duma to the Russian people. How many times will the plan be spoken for the week it's released?	few times a month
2141	1	In a matter of 48 hours, Alexander II planned to release his plan for the duma to the Russian people. How many times will the plan be spoken for the week it's released?	it will be spoken for 10 times at least
2142	0	In a matter of 48 hours, Alexander II planned to release his plan for the duma to the Russian people. How many times will the plan be spoken for the week it's released?	900
2143	1	In a matter of 48 hours, Alexander II planned to release his plan for the duma to the Russian people. How many times will the plan be spoken for the week it's released?	few times a day
2144	0	In a matter of 48 hours, Alexander II planned to release his plan for the duma to the Russian people. When did Alexander II create his plan?	in 5589
2145	0	In a matter of 48 hours, Alexander II planned to release his plan for the duma to the Russian people. When did Alexander II create his plan?	the next century
2146	0	In a matter of 48 hours, Alexander II planned to release his plan for the duma to the Russian people. When did Alexander II create his plan?	in 2014
